RECORDING_SESSION_LABEL,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_CONTAINS_BLINK,CURRENT_SAC_DURATION,CURRENT_SAC_END_TIME,CURRENT_SAC_INDEX,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_PEAK_VELOCITY_TIME,CURRENT_SAC_START_TIME,TRIAL_INDEX,TRIAL_SACCADE_TOTAL,TRIAL_START_TIME,TRIAL_LABEL
3,0.99,70.47,FALSE,14,498,1,72.95,217467,485,4,8,216975,Trial: 4
3,0.42,41.98,FALSE,10,849,2,40.45,217820,840,4,8,216975,Trial: 4
3,1.18,62.22,FALSE,19,1161,3,85.11,218125,1143,4,8,216975,Trial: 4
3,1.21,67.5,FALSE,18,1394,4,85.91,218361,1377,4,8,216975,Trial: 4
3,0.37,1,TRUE,374,2042,5,1093.6,218669,1669,4,8,216975,Trial: 4
3,0.97,57.12,FALSE,17,2202,6,68.5,219168,2186,4,8,216975,Trial: 4
3,1.05,65.61,FALSE,16,3951,7,75.05,220919,3936,4,8,216975,Trial: 4
3,0.84,5.86,TRUE,144,4422,8,735.53,221270,4279,4,8,216975,Trial: 4
3,1.64,6.46,TRUE,254,682,1,790.55,222097,429,5,10,221643,Trial: 5
3,0.71,54.9,FALSE,13,977,2,56.95,222614,965,5,10,221643,Trial: 5
3,0.46,50.96,FALSE,9,1412,3,44.07,223051,1404,5,10,221643,Trial: 5
3,1.1,60.96,FALSE,18,1625,4,82.99,223259,1608,5,10,221643,Trial: 5
3,0.44,2.27,TRUE,194,2004,5,656.69,223470,1811,5,10,221643,Trial: 5
3,1.7,85.02,FALSE,20,2368,6,107.29,224002,2349,5,10,221643,Trial: 5
3,0.84,59.7,FALSE,14,2920,7,61.78,224557,2907,5,10,221643,Trial: 5
3,1.32,69.3,FALSE,19,3480,8,88.44,225114,3462,5,10,221643,Trial: 5
3,0.88,4.5,TRUE,195,4293,9,718.75,225761,4099,5,10,221643,Trial: 5
3,1.75,75.98,FALSE,23,4742,10,92.59,226373,4720,5,10,221643,Trial: 5
3,0.57,3.05,TRUE,186,510,1,795.69,227249,325,6,7,226908,Trial: 6
3,1.36,68.19,FALSE,20,1062,2,95.36,227961,1043,6,7,226908,Trial: 6
3,0.86,3.79,TRUE,226,2007,3,606.93,228707,1782,6,7,226908,Trial: 6
3,1,58.96,FALSE,17,2528,4,63.41,229430,2512,6,7,226908,Trial: 6
3,1.01,63.17,FALSE,16,3851,5,78.27,230753,3836,6,7,226908,Trial: 6
3,1.88,89.6,FALSE,21,4120,6,126.52,231019,4100,6,7,226908,Trial: 6
3,0.4,1.92,TRUE,211,4495,7,757.75,231220,4285,6,7,226908,Trial: 6
3,1.35,71.02,FALSE,19,279,1,83.14,231934,261,7,9,231664,Trial: 7
3,1.66,78.98,FALSE,21,921,2,121.68,232575,901,7,9,231664,Trial: 7
3,1.69,76.91,FALSE,22,1183,3,118,232836,1162,7,9,231664,Trial: 7
3,0.94,3.71,TRUE,253,2020,4,986.9,233446,1768,7,9,231664,Trial: 7
3,1.46,77.01,FALSE,19,2441,5,95.34,234097,2423,7,9,231664,Trial: 7
3,0.95,59.12,FALSE,16,3158,6,69.66,234813,3143,7,9,231664,Trial: 7
3,1.07,6.83,FALSE,157,3842,7,409.73,235398,3686,7,9,231664,Trial: 7
3,0.68,48.31,FALSE,14,4350,8,51.04,236007,4337,7,9,231664,Trial: 7
3,0.51,2.53,TRUE,201,5168,9,1273.69,236647,4968,7,9,231664,Trial: 7
3,1.06,59.01,FALSE,18,287,1,67.74,237171,270,8,10,236894,Trial: 8
3,0.77,59.41,FALSE,13,713,2,61.32,237601,701,8,10,236894,Trial: 8
3,1.25,69.42,FALSE,18,1082,3,92.49,237968,1065,8,10,236894,Trial: 8
3,1.26,8.08,TRUE,156,1961,4,465.9,238730,1806,8,10,236894,Trial: 8
3,0.38,1.89,TRUE,203,2644,5,373.75,239363,2442,8,10,236894,Trial: 8
3,1.5,74.91,FALSE,20,3128,6,102.59,240012,3109,8,10,236894,Trial: 8
3,0.75,49.78,FALSE,15,3436,7,55.75,240322,3422,8,10,236894,Trial: 8
3,1.31,68.93,FALSE,19,3993,8,90.72,240878,3975,8,10,236894,Trial: 8
3,0.55,2.98,TRUE,184,4542,9,775.41,241266,4359,8,10,236894,Trial: 8
3,1.27,66.94,FALSE,19,4746,10,87.13,241631,4728,8,10,236894,Trial: 8
3,1.1,68.82,FALSE,16,243,1,78.42,242248,228,9,7,242013,Trial: 9
3,0.97,56.83,FALSE,17,930,2,74.28,242935,914,9,7,242013,Trial: 9
3,1.45,68.88,FALSE,21,1600,3,100.42,243603,1580,9,7,242013,Trial: 9
3,0.87,2.52,TRUE,344,2097,4,673.57,243793,1754,9,7,242013,Trial: 9
3,1.24,61.95,FALSE,20,2606,5,70.63,244612,2587,9,7,242013,Trial: 9
3,0.75,62.27,FALSE,12,3847,6,60.18,245854,3836,9,7,242013,Trial: 9
3,0.59,3.26,TRUE,182,4439,7,737.81,246300,4258,9,7,242013,Trial: 9
3,0.56,55.51,FALSE,10,191,1,48.97,246858,182,10,8,246672,Trial: 10
3,1.16,57.96,FALSE,20,1028,2,82.62,247690,1009,10,8,246672,Trial: 10
3,1.16,61.26,FALSE,19,1444,3,83.19,248106,1426,10,8,246672,Trial: 10
3,1.15,5.73,TRUE,200,1974,4,610.53,248465,1775,10,8,246672,Trial: 10
3,1.11,58.21,FALSE,19,2300,5,77.39,248963,2282,10,8,246672,Trial: 10
3,0.67,51.87,FALSE,13,2935,6,51.72,249602,2923,10,8,246672,Trial: 10
3,0.18,0.83,TRUE,218,3643,7,1392.13,250123,3426,10,8,246672,Trial: 10
3,0.35,43.36,FALSE,8,3784,8,37.72,250453,3777,10,8,246672,Trial: 10
3,1.08,67.63,FALSE,16,223,1,77.16,251353,208,11,8,251137,Trial: 11
3,0.22,36.14,FALSE,6,547,2,34.54,251681,542,11,8,251137,Trial: 11
3,0.82,63.33,FALSE,13,932,3,66.09,252063,920,11,8,251137,Trial: 11
3,1.18,69.51,FALSE,17,1308,4,85.97,252438,1292,11,8,251137,Trial: 11
3,1.63,7.3,TRUE,223,1954,5,784.3,252884,1732,11,8,251137,Trial: 11
3,1.61,73.22,FALSE,22,2188,6,94.84,253314,2167,11,8,251137,Trial: 11
3,0.85,60.69,FALSE,14,3283,7,65.46,254414,3270,11,8,251137,Trial: 11
3,0.71,3.26,TRUE,218,4477,8,1434.95,255423,4260,11,8,251137,Trial: 11
3,0.88,58.8,FALSE,15,278,1,66.61,256554,264,12,8,256283,Trial: 12
3,0.61,55.32,FALSE,11,769,2,52.79,257047,759,12,8,256283,Trial: 12
3,0.64,58.51,FALSE,11,945,3,55.16,257223,935,12,8,256283,Trial: 12
3,1.42,74.53,FALSE,19,1208,4,95.86,257483,1190,12,8,256283,Trial: 12
3,0.71,59.04,FALSE,12,1652,5,57.86,257930,1641,12,8,256283,Trial: 12
3,1.11,5.53,TRUE,200,1993,6,684.75,258091,1794,12,8,256283,Trial: 12
3,0.76,62.95,FALSE,12,3113,7,63.87,259391,3102,12,8,256283,Trial: 12
3,0.76,4.48,TRUE,170,4051,8,608.18,260183,3882,12,8,256283,Trial: 12
3,0.99,61.81,FALSE,16,280,1,67.38,260718,265,13,4,260446,Trial: 13
3,1.04,69.04,FALSE,15,900,2,76.06,261339,886,13,4,260446,Trial: 13
3,0.45,1.58,TRUE,288,1991,3,637.57,262181,1704,13,4,260446,Trial: 13
3,0.53,2.87,TRUE,183,3647,4,424.15,264034,3465,13,4,260446,Trial: 13
3,0.71,50.8,FALSE,14,269,1,55.64,265459,256,14,8,265197,Trial: 14
3,1.53,69.62,FALSE,22,1169,2,96.92,266355,1148,14,8,265197,Trial: 14
3,0.98,2.38,TRUE,410,1866,3,1204.3,266684,1457,14,8,265197,Trial: 14
3,1.61,66.98,FALSE,24,2043,4,95.91,267227,2020,14,8,265197,Trial: 14
3,0.78,2.86,TRUE,273,2601,5,690.5,267537,2329,14,8,265197,Trial: 14
3,0.36,39.65,FALSE,9,3049,6,37.29,268242,3041,14,8,265197,Trial: 14
3,1.14,63.61,FALSE,18,4018,7,84.5,269206,4001,14,8,265197,Trial: 14
3,0.46,2.91,TRUE,159,4659,8,476.04,269721,4501,14,8,265197,Trial: 14
3,1.31,54.65,FALSE,24,164,1,73.31,270259,141,15,10,270108,Trial: 15
3,0.49,49.4,FALSE,10,740,2,46.38,270844,731,15,10,270108,Trial: 15
3,1.22,67.56,FALSE,18,1045,3,92.21,271145,1028,15,10,270108,Trial: 15
3,1.52,75.94,FALSE,20,1317,4,111.12,271416,1298,15,10,270108,Trial: 15
3,1.49,2.6,TRUE,574,2166,5,513.93,271731,1593,15,10,270108,Trial: 15
3,0.99,66.3,FALSE,15,2336,6,72.48,272438,2322,15,10,270108,Trial: 15
3,0.53,48.32,FALSE,11,3591,7,49.38,273694,3581,15,10,270108,Trial: 15
3,0.39,49.08,FALSE,8,4078,8,46.25,274182,4071,15,10,270108,Trial: 15
3,1.24,72.67,FALSE,17,4509,9,87.8,274609,4493,15,10,270108,Trial: 15
3,0.61,3.61,TRUE,170,5406,10,532.03,275378,5237,15,10,270108,Trial: 15
3,0.84,49.3,FALSE,17,119,1,52.34,276238,103,16,5,276126,Trial: 16
3,0.76,54.52,FALSE,14,1176,2,60.66,277296,1163,16,5,276126,Trial: 16
3,0.9,2.49,TRUE,362,2121,3,464.02,277926,1760,16,5,276126,Trial: 16
3,1.61,66.88,FALSE,24,2761,4,81.63,278873,2738,16,5,276126,Trial: 16
3,0.28,39.55,FALSE,7,3634,5,35.75,279757,3628,16,5,276126,Trial: 16
3,0.97,56.81,FALSE,17,263,1,65.75,280635,247,17,8,280381,Trial: 17
3,0.93,66.27,FALSE,14,967,2,72.41,281341,954,17,8,280381,Trial: 17
3,1.45,72.73,FALSE,20,1711,3,97.35,282082,1692,17,8,280381,Trial: 17
3,0.34,1.76,TRUE,195,2052,4,669.64,282266,1858,17,8,280381,Trial: 17
3,2.23,8.46,TRUE,264,2719,5,624.51,282850,2456,17,8,280381,Trial: 17
3,0.69,53.01,FALSE,13,3793,6,56.56,284168,3781,17,8,280381,Trial: 17
3,1.05,65.79,FALSE,16,4306,7,77.93,284679,4291,17,8,280381,Trial: 17
3,0.84,55.89,FALSE,15,4624,8,61.14,284998,4610,17,8,280381,Trial: 17
3,0.84,60.25,FALSE,14,270,1,63.82,285382,257,18,9,285119,Trial: 18
3,1.22,6.18,TRUE,198,1054,2,711.12,286002,857,18,9,285119,Trial: 18
3,0.45,55.85,FALSE,8,1114,3,44.19,286229,1107,18,9,285119,Trial: 18
3,2.69,96.05,FALSE,28,1400,4,158.52,286505,1373,18,9,285119,Trial: 18
3,0.28,39.68,FALSE,7,1595,5,39.23,286711,1589,18,9,285119,Trial: 18
3,0.96,3.97,TRUE,242,2242,6,428.59,287166,2001,18,9,285119,Trial: 18
3,1.57,78.68,FALSE,20,3078,7,104.48,288188,3059,18,9,285119,Trial: 18
3,1.35,67.42,FALSE,20,4211,8,97.38,289320,4192,18,9,285119,Trial: 18
3,0.97,60.9,FALSE,16,4581,9,78,289692,4566,18,9,285119,Trial: 18
3,0.85,60.74,FALSE,14,259,1,67.29,290061,246,19,8,289809,Trial: 19
3,0.28,39.61,FALSE,7,829,2,33.96,290635,823,19,8,289809,Trial: 19
3,1.01,63.22,FALSE,16,1082,3,78.15,290883,1067,19,8,289809,Trial: 19
3,1.59,79.58,FALSE,20,1264,4,111.48,291065,1245,19,8,289809,Trial: 19
3,0.73,3.55,TRUE,205,1704,5,710.7,291334,1500,19,8,289809,Trial: 19
3,2.41,9.5,TRUE,254,2264,6,704.15,292022,2011,19,8,289809,Trial: 19
3,0.88,62.98,FALSE,14,3918,7,66.27,293720,3905,19,8,289809,Trial: 19
3,0.51,3.4,TRUE,149,4628,8,463.8,294314,4480,19,8,289809,Trial: 19
3,1.24,65.25,FALSE,19,320,1,83.72,294869,302,20,8,294557,Trial: 20
3,1.22,63.97,FALSE,19,880,2,87.14,295427,862,20,8,294557,Trial: 20
3,1.38,65.91,FALSE,21,1341,3,93.77,295887,1321,20,8,294557,Trial: 20
3,0.59,1.49,TRUE,399,2063,4,632.94,296239,1665,20,8,294557,Trial: 20
3,1.54,69.8,FALSE,22,2257,5,89.91,296803,2236,20,8,294557,Trial: 20
3,1.27,66.59,FALSE,19,2567,6,97.17,297115,2549,20,8,294557,Trial: 20
3,1.22,67.56,FALSE,18,3481,7,83.84,298029,3464,20,8,294557,Trial: 20
3,1.75,12.6,FALSE,139,4224,8,488.61,298667,4086,20,8,294557,Trial: 20
3,1.27,66.61,FALSE,19,101,1,78.05,299163,83,21,6,299072,Trial: 21
3,1.58,78.96,FALSE,20,898,2,116.26,299961,879,21,6,299072,Trial: 21
3,1.71,71.42,FALSE,24,1205,3,116.41,300265,1182,21,6,299072,Trial: 21
3,1.28,3.87,TRUE,330,1960,4,621.17,300718,1631,21,6,299072,Trial: 21
3,1.28,8.29,FALSE,154,2376,5,317.91,301439,2223,21,6,299072,Trial: 21
3,0.46,45.95,FALSE,10,3556,6,44.88,302624,3547,21,6,299072,Trial: 21
3,0.92,54.01,FALSE,17,271,1,62.23,304037,255,22,10,303775,Trial: 22
3,0.52,52.42,FALSE,10,725,2,49.8,304495,716,22,10,303775,Trial: 22
3,0.98,65.45,FALSE,15,987,3,71.16,304755,973,22,10,303775,Trial: 22
3,1.54,66.79,FALSE,23,1259,4,96.82,305022,1237,22,10,303775,Trial: 22
3,1.26,5.49,TRUE,230,2001,5,531.82,305577,1772,22,10,303775,Trial: 22
3,1.19,62.89,FALSE,19,2196,6,75.67,305962,2178,22,10,303775,Trial: 22
3,0.65,49.98,FALSE,13,2939,7,52.14,306708,2927,22,10,303775,Trial: 22
3,0.61,3.65,TRUE,168,4484,8,681.35,308104,4317,22,10,303775,Trial: 22
3,1.46,63.46,FALSE,23,4839,9,81.97,308602,4817,22,10,303775,Trial: 22
3,0.95,59.43,FALSE,16,5222,10,72.93,308990,5207,22,10,303775,Trial: 22
3,0.7,46.45,FALSE,15,306,1,47.81,309432,292,23,6,309132,Trial: 23
3,1.4,66.66,FALSE,21,1058,2,96.82,310180,1038,23,6,309132,Trial: 23
3,1.63,81.63,FALSE,20,1621,3,119.02,310744,1602,23,6,309132,Trial: 23
3,0.81,2.94,TRUE,275,2085,4,561.78,310969,1811,23,6,309132,Trial: 23
3,1.38,6.63,TRUE,208,2881,5,542.01,311837,2674,23,6,309132,Trial: 23
3,0.73,52.45,FALSE,14,3460,6,52.91,312585,3447,23,6,309132,Trial: 23
3,1.03,64.13,FALSE,16,275,1,73.5,313593,260,24,6,313325,Trial: 24
3,0.92,65.81,FALSE,14,857,2,71.22,314175,844,24,6,313325,Trial: 24
3,1.43,71.45,FALSE,20,1340,3,104.09,314655,1321,24,6,313325,Trial: 24
3,1.76,5.29,TRUE,332,1898,4,1213.77,314926,1567,24,6,313325,Trial: 24
3,1.48,3.44,TRUE,430,2503,5,645.86,315421,2074,24,6,313325,Trial: 24
3,0.99,58.02,FALSE,17,3875,6,72.71,317191,3859,24,6,313325,Trial: 24
3,1.35,50.03,FALSE,27,336,1,61.11,318104,310,25,9,317787,Trial: 25
3,1.07,71.41,FALSE,15,1090,2,79.51,318870,1076,25,9,317787,Trial: 25
3,1.49,71.06,FALSE,21,1288,3,111.37,319065,1268,25,9,317787,Trial: 25
3,0.99,4.65,TRUE,213,1817,4,582.48,319408,1605,25,9,317787,Trial: 25
3,0.91,3.14,TRUE,290,2294,5,621.05,319803,2005,25,9,317787,Trial: 25
3,0.95,52.79,FALSE,18,2537,6,62.15,320317,2520,25,9,317787,Trial: 25
3,0.27,38.96,FALSE,7,3338,7,35.19,321123,3332,25,9,317787,Trial: 25
3,0.79,60.41,FALSE,13,3898,8,61.74,321678,3886,25,9,317787,Trial: 25
3,1.11,65.53,FALSE,17,4171,9,77.88,321950,4155,25,9,317787,Trial: 25
3,0.59,3.04,TRUE,193,434,1,633.76,322746,242,26,9,322476,Trial: 26
3,0.49,48.51,FALSE,10,682,2,44.28,323153,673,26,9,322476,Trial: 26
3,0.9,60.08,FALSE,15,1018,3,68.32,323487,1004,26,9,322476,Trial: 26
3,0.99,62.08,FALSE,16,1406,4,73.85,323874,1391,26,9,322476,Trial: 26
3,1.15,3.08,TRUE,373,2071,5,395.96,324490,1699,26,9,322476,Trial: 26
3,0.96,53.39,FALSE,18,2271,6,73.21,324736,2254,26,9,322476,Trial: 26
3,0.52,51.99,FALSE,10,2915,7,49.21,325387,2906,26,9,322476,Trial: 26
3,2.04,78.55,FALSE,26,3192,8,137.23,325655,3167,26,9,322476,Trial: 26
3,1.46,66.37,FALSE,22,3577,9,98.59,326042,3556,26,9,322476,Trial: 26
3,0.55,49.89,FALSE,11,320,1,47.42,327174,310,27,7,326859,Trial: 27
3,0.81,58.2,FALSE,14,1052,2,63.26,327905,1039,27,7,326859,Trial: 27
3,1.74,72.66,FALSE,24,1453,3,113.21,328300,1430,27,7,326859,Trial: 27
3,1.38,7.17,TRUE,193,1917,4,490.67,328606,1725,27,7,326859,Trial: 27
3,1.29,64.44,FALSE,20,2479,5,71.67,329330,2460,27,7,326859,Trial: 27
3,0.76,47.22,FALSE,16,3436,6,56.97,330287,3421,27,7,326859,Trial: 27
3,1.07,7.01,TRUE,152,4173,7,447.73,330912,4022,27,7,326859,Trial: 27
3,1.03,60.35,FALSE,17,303,1,73.93,331770,287,28,6,331474,Trial: 28
3,1.5,74.85,FALSE,20,964,2,105.01,332429,945,28,6,331474,Trial: 28
3,1.41,70.38,FALSE,20,1245,3,96.1,332709,1226,28,6,331474,Trial: 28
3,1.39,6.73,TRUE,206,1890,4,608.64,333188,1685,28,6,331474,Trial: 28
3,1.55,70.57,FALSE,22,2075,5,89.33,333536,2054,28,6,331474,Trial: 28
3,0.69,4.96,TRUE,140,4046,6,376.42,335404,3907,28,6,331474,Trial: 28
3,0.6,50.2,FALSE,12,321,1,50.68,337032,310,29,10,336716,Trial: 29
3,1.45,69.21,FALSE,21,957,2,100.37,337663,937,29,10,336716,Trial: 29
3,1.12,65.65,FALSE,17,1256,3,76.54,337964,1240,29,10,336716,Trial: 29
3,0.95,3.95,TRUE,241,1713,4,524.58,338222,1473,29,10,336716,Trial: 29
3,1.3,5.9,TRUE,221,2187,5,441.46,338691,1967,29,10,336716,Trial: 29
3,0.75,57.95,FALSE,13,2807,6,61.27,339517,2795,29,10,336716,Trial: 29
3,1.02,64.06,FALSE,16,3290,7,76.42,339998,3275,29,10,336716,Trial: 29
3,0.79,56.49,FALSE,14,4146,8,62.15,340855,4133,29,10,336716,Trial: 29
3,0.51,3.36,TRUE,152,4456,9,534.89,341037,4305,29,10,336716,Trial: 29
3,1.16,60.93,FALSE,19,5633,10,80.46,342340,5615,29,10,336716,Trial: 29
3,1.07,63.02,FALSE,17,297,1,69.79,343023,281,30,9,342734,Trial: 30
3,0.56,55.88,FALSE,10,711,2,50.52,343441,702,30,9,342734,Trial: 30
3,1.16,68.34,FALSE,17,948,3,86.33,343674,932,30,9,342734,Trial: 30
3,2.26,87.06,FALSE,26,1210,4,139.04,343931,1185,30,9,342734,Trial: 30
3,1.25,5.02,TRUE,250,1699,5,447.41,344201,1450,30,9,342734,Trial: 30
3,1.18,65.42,FALSE,18,1993,6,77.41,344719,1976,30,9,342734,Trial: 30
3,0.68,3.51,TRUE,193,2589,7,559.86,345147,2397,30,9,342734,Trial: 30
3,1.03,64.66,FALSE,16,3952,8,78.48,346678,3937,30,9,342734,Trial: 30
3,1.21,60.48,FALSE,20,4163,9,87.8,346887,4144,30,9,342734,Trial: 30
3,0.9,53.2,FALSE,17,324,1,58.27,347852,308,31,7,347534,Trial: 31
3,1.13,13.82,FALSE,82,965,2,242.04,348492,884,31,7,347534,Trial: 31
3,1.23,68.59,FALSE,18,1712,3,88.02,349237,1695,31,7,347534,Trial: 31
3,0.75,2.94,TRUE,255,2136,4,525.17,349437,1882,31,7,347534,Trial: 31
3,1.17,5.48,TRUE,213,3077,5,549.14,350414,2865,31,7,347534,Trial: 31
3,1.75,79.59,FALSE,22,3406,6,109.4,350930,3385,31,7,347534,Trial: 31
3,1.24,65.48,FALSE,19,3758,7,89.83,351283,3740,31,7,347534,Trial: 31
3,0.36,2.07,TRUE,172,510,1,641.75,352198,339,32,9,351823,Trial: 32
3,0.77,58.92,FALSE,13,1182,2,59.79,352999,1170,32,9,351823,Trial: 32
3,1.39,69.47,FALSE,20,1345,3,101.33,353158,1326,32,9,351823,Trial: 32
3,1.18,5.05,TRUE,233,1922,4,487.71,353535,1690,32,9,351823,Trial: 32
3,1.15,60.7,FALSE,19,2099,5,70.44,353913,2081,32,9,351823,Trial: 32
3,1.27,63.26,FALSE,20,3821,6,89.78,355635,3802,32,9,351823,Trial: 32
3,0.95,5.74,TRUE,166,4254,7,615.46,355937,4089,32,9,351823,Trial: 32
3,1.81,6.45,TRUE,281,5423,8,1240.79,356979,5143,32,9,351823,Trial: 32
3,1.51,75.46,FALSE,20,5915,9,98.2,357729,5896,32,9,351823,Trial: 32
3,0.96,60.11,FALSE,16,275,1,69.23,358345,260,33,11,358078,Trial: 33
3,0.44,44.03,FALSE,10,722,2,41.36,358796,713,33,11,358078,Trial: 33
3,1.39,77.34,FALSE,18,986,3,101.27,359056,969,33,11,358078,Trial: 33
3,2.01,83.58,FALSE,24,1375,4,114.75,359441,1352,33,11,358078,Trial: 33
3,1.34,6.79,TRUE,198,1958,5,554.06,359852,1761,33,11,358078,Trial: 33
3,1.4,66.79,FALSE,21,2489,6,79.66,360559,2469,33,11,358078,Trial: 33
3,1.18,62.06,FALSE,19,2985,7,87.35,361054,2967,33,11,358078,Trial: 33
3,1.12,66.05,FALSE,17,3688,8,81.92,361758,3672,33,11,358078,Trial: 33
3,0.24,1.61,TRUE,146,4221,9,530.14,362195,4076,33,11,358078,Trial: 33
3,1.79,81.49,FALSE,22,4443,10,130.77,362511,4422,33,11,358078,Trial: 33
3,0.45,45.23,FALSE,10,5372,11,43.2,363446,5363,33,11,358078,Trial: 33
3,1.03,57.21,FALSE,18,309,1,61.97,363820,292,34,10,363520,Trial: 34
3,0.39,42.92,FALSE,9,732,2,38.38,364248,724,34,10,363520,Trial: 34
3,0.95,59.54,FALSE,16,1282,3,68.73,364794,1267,34,10,363520,Trial: 34
3,1.58,75.28,FALSE,21,1632,4,108.28,365142,1612,34,10,363520,Trial: 34
3,0.55,3.53,TRUE,157,1943,5,539.84,365335,1787,34,10,363520,Trial: 34
3,0.92,4.22,TRUE,217,2368,6,470.7,365682,2152,34,10,363520,Trial: 34
3,0.47,47.42,FALSE,10,2625,7,43.7,366141,2616,34,10,363520,Trial: 34
3,0.92,65.48,FALSE,14,3864,8,69.97,367377,3851,34,10,363520,Trial: 34
3,1.39,73.25,FALSE,19,4183,9,95.39,367693,4165,34,10,363520,Trial: 34
3,1.1,5.27,TRUE,209,4534,10,542,367875,4326,34,10,363520,Trial: 34
3,1.26,66.37,FALSE,19,197,1,90.26,368377,179,35,11,368189,Trial: 35
3,0.61,47.08,FALSE,13,497,2,52.37,368678,485,35,11,368189,Trial: 35
3,1.31,68.93,FALSE,19,1015,3,86.31,369195,997,35,11,368189,Trial: 35
3,1.98,79.28,FALSE,25,1508,4,127.24,369685,1484,35,11,368189,Trial: 35
3,1.72,7.01,TRUE,245,2012,5,698.15,370192,1768,35,11,368189,Trial: 35
3,1.96,81.71,FALSE,24,2276,6,109.39,370453,2253,35,11,368189,Trial: 35
3,1.1,61,FALSE,18,2551,7,79.5,370731,2534,35,11,368189,Trial: 35
3,0.92,4.48,TRUE,205,2981,8,592.63,371004,2777,35,11,368189,Trial: 35
3,0.74,53.18,FALSE,14,3415,9,55.59,371597,3402,35,11,368189,Trial: 35
3,0.92,61.14,FALSE,15,4113,10,69.52,372295,4099,35,11,368189,Trial: 35
3,0.81,32.33,FALSE,25,4501,11,62.38,372672,4477,35,11,368189,Trial: 35
3,0.81,57.99,FALSE,14,277,1,60.62,372992,264,36,10,372720,Trial: 36
3,1.8,81.67,FALSE,22,845,2,116.05,373555,824,36,10,372720,Trial: 36
3,1.12,70.01,FALSE,16,1154,3,80.8,373867,1139,36,10,372720,Trial: 36
3,0.96,1.75,TRUE,550,2258,4,518.59,374463,1709,36,10,372720,Trial: 36
3,1.06,9.51,FALSE,112,3647,5,328.93,376358,3536,36,10,372720,Trial: 36
3,0.36,39.99,FALSE,9,3971,6,36.53,376687,3963,36,10,372720,Trial: 36
3,0.74,52.65,FALSE,14,4227,7,55.94,376941,4214,36,10,372720,Trial: 36
3,0.36,2.16,TRUE,167,4898,8,539.17,377461,4732,36,10,372720,Trial: 36
3,0.42,46.96,FALSE,9,5227,9,41.17,377943,5219,36,10,372720,Trial: 36
3,0.47,46.64,FALSE,10,5632,10,43.99,378348,5623,36,10,372720,Trial: 36
3,0.95,55.93,FALSE,17,314,1,65.59,378813,298,37,6,378508,Trial: 37
3,0.62,3.92,TRUE,158,2043,2,583.16,380410,1886,37,6,378508,Trial: 37
3,0.56,46.83,FALSE,12,2655,3,44.65,381157,2644,37,6,378508,Trial: 37
3,0.31,1.67,TRUE,183,4266,4,506.71,382615,4084,37,6,378508,Trial: 37
3,1.09,57.5,FALSE,19,4979,5,80.71,383477,4961,37,6,378508,Trial: 37
3,0.32,2.31,TRUE,140,5418,6,501.7,383803,5279,37,6,378508,Trial: 37
3,1.11,61.55,FALSE,18,274,1,69.32,384343,257,38,5,384078,Trial: 38
3,0.92,57.62,FALSE,16,1298,2,61.11,385368,1283,38,5,384078,Trial: 38
3,0.83,5.75,TRUE,145,1905,3,550.18,385871,1761,38,5,384078,Trial: 38
3,1.47,70.1,FALSE,21,2324,4,87.98,386393,2304,38,5,384078,Trial: 38
3,0.4,2.14,TRUE,187,4143,5,645.69,388059,3957,38,5,384078,Trial: 38
3,1.2,60.18,FALSE,20,522,1,88.47,389132,503,39,7,388619,Trial: 39
3,1.44,65.58,FALSE,22,1072,2,100.93,389680,1051,39,7,388619,Trial: 39
3,2.3,95.82,FALSE,24,1578,3,155.7,390185,1555,39,7,388619,Trial: 39
3,2.15,11.77,TRUE,183,1988,4,529.74,390434,1806,39,7,388619,Trial: 39
3,1.5,6.79,TRUE,221,2576,5,527.48,390993,2356,39,7,388619,Trial: 39
3,0.8,61.63,FALSE,13,3797,6,64.81,392411,3785,39,7,388619,Trial: 39
3,0.22,1.45,TRUE,155,4388,7,609.89,392876,4234,39,7,388619,Trial: 39
3,0.93,54.63,FALSE,17,291,1,59.58,393430,275,40,8,393147,Trial: 40
3,0.82,62.8,FALSE,13,954,2,64.92,394095,942,40,8,393147,Trial: 40
3,0.23,33.27,FALSE,7,1289,3,33.22,394433,1283,40,8,393147,Trial: 40
3,1.05,2.4,TRUE,436,2208,4,505.99,394947,1773,40,8,393147,Trial: 40
3,1.08,67.52,FALSE,16,2796,5,72.11,395936,2781,40,8,393147,Trial: 40
3,1.92,79.9,FALSE,24,4164,6,122.04,397298,4141,40,8,393147,Trial: 40
3,0.72,5.28,TRUE,136,4787,7,544.81,397811,4652,40,8,393147,Trial: 40
3,0.52,32.46,FALSE,16,5588,8,41.81,398723,5573,40,8,393147,Trial: 40
3,1.17,64.98,FALSE,18,271,1,76.56,399028,254,41,11,398765,Trial: 41
3,1.47,66.8,FALSE,22,867,2,101.43,399621,846,41,11,398765,Trial: 41
3,1.72,71.48,FALSE,24,1451,3,112.86,400203,1428,41,11,398765,Trial: 41
3,1.47,6.38,TRUE,230,1917,4,553.47,400672,1688,41,11,398765,Trial: 41
3,0.63,3.09,TRUE,204,2498,5,660.9,401254,2295,41,11,398765,Trial: 41
